Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,4445.08645003158,5406.075530926855,6326.323922168548,7390.821805981698,8870.381406325429
5.0,11857.440093991765,15182.350333346552,18674.51811225004,23444.71664188629,32597.948776516292
12.0,16590.7625258129,20867.49229513746,24539.42540630315,28460.813526342063,34493.362464172955
