Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,0.009992303923028273,0.009996378564465225,0.009999890376226292,0.010003505896894149,0.010008261417449897
5.0,1.7998050406459757e34,1.8016124417834603e34,1.8029786421815062e34,1.8043739769864388e34,1.8063502569634372e34
12.0,8.322420364386542e33,8.326618251019866e33,8.329803405100368e33,8.333045586985634e33,8.337708329251838e33
