Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.0010881922684753225,Rejeita H₀
ARCHLM,0.05,3.4328930103513744e-30,Rejeita H₀
Ljung Box,0.05,0.0,Rejeita H₀
