Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,2.1520874301032384e-9,Rejeita H₀
ARCHLM,0.01,0.042821406054853246,Não rejeita H₀
Ljung Box,0.01,2.950860797065915e-58,Rejeita H₀
