Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.16849166394080725,Não rejeita H₀
ARCHLM,0.01,0.1141701923152494,Não rejeita H₀
Ljung Box,0.01,2.9535974034119854e-32,Rejeita H₀
