Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,11124.318361263498,11124.318361323665,11124.318361415788,11124.318375298397,11124.318449378625
5.0,11124.318359387085,11124.318361591882,11124.318366892416,11124.31837877603,11124.318530617535
12.0,11124.31835938,11124.318359380562,11124.318359381483,11124.318413659741,11124.319430202779
