Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,7.187052167314025e-5,Rejeita H₀
ARCHLM,0.01,0.25074017211348565,Não rejeita H₀
Ljung Box,0.01,5.670410118786637e-16,Rejeita H₀
