Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,0.009994557493470536,0.009997439187692098,0.009999922649855403,0.010002479274386042,0.010005841746523038
5.0,2.4306110615234103e11,2.431701062228367e11,2.4324075832448154e11,2.4332803823172662e11,2.4344954248464267e11
12.0,1.1075945608411723e11,1.1080241927089612e11,1.1083072839990926e11,1.1086011399481879e11,1.1089898328511707e11
