Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,0.009966614528900108,0.009984276825121964,0.00999951230678104,0.010015210166382727,0.01003587691023636
5.0,1.124929489511634e29,1.1298437106488994e29,1.1335641949670925e29,1.1373789126161633e29,1.142792898925984e29
12.0,5.131619841816603e28,5.142887290348435e28,5.151426941853349e28,5.160137675342965e28,5.172669833988902e28
