Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,1.4300479063104432e-57,Rejeita H₀
ARCHLM,0.01,0.009322494214005049,Rejeita H₀
Ljung Box,0.01,2.5461017909883727e-18,Rejeita H₀
