Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,-23466.51213214846,-23466.502939232676,-23466.49565356141,-23466.488975444594,-23466.47931264333
5.0,-222109.55643783655,-108921.44426425977,-19215.381731378933,63010.820841584544,181988.04759998663
12.0,-278696.57162510726,-173748.9748119882,-82912.80328097302,11542.245132722408,137499.21407301244
