Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,72618.71696358018,72618.72615649589,72618.73344216708,72618.74012028385,72618.74978308502
5.0,-5.86863855928295e6,-2.5825078346967585e6,22910.23587337327,2.4118829902794324e6,5.86996239272911e6
12.0,-7.415279176138384e6,-4.372075741235277e6,-1.7336507242123894e6,1.010809096082916e6,4.672434114449616e6
