Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.3419830485375186,Não rejeita H₀
ARCHLM,0.01,0.04134846075543493,Não rejeita H₀
Ljung Box,0.01,4.3579807084706173e-20,Rejeita H₀
