Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.6893079960576547,Não rejeita H₀
ARCHLM,0.05,0.12267939369267544,Não rejeita H₀
Ljung Box,0.05,1.029715417055269e-113,Rejeita H₀
