Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.1307125342602589,Não rejeita H₀
ARCHLM,0.01,4.962542241721442e-11,Rejeita H₀
Ljung Box,0.01,2.1434298308731637e-84,Rejeita H₀
