Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.9343865984803361,Não rejeita H₀
ARCHLM,0.05,6.293410224729246e-9,Rejeita H₀
Ljung Box,0.05,4.751438806535346e-117,Rejeita H₀
