Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.9307588721881311,Não rejeita H₀
ARCHLM,0.05,7.12296935415603e-9,Rejeita H₀
Ljung Box,0.05,1.1229857436826565e-114,Rejeita H₀
