Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.34597909198323495,Não rejeita H₀
ARCHLM,0.05,0.405078342737746,Não rejeita H₀
Ljung Box,0.05,4.572772695650321e-17,Rejeita H₀
