Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.30472514566778003,Não rejeita H₀
ARCHLM,0.01,0.40188153803635607,Não rejeita H₀
Ljung Box,0.01,3.008798538392605e-17,Rejeita H₀
