Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,4.278563123010249,4.29402338883529,4.306276129653427,4.317507110504503,4.333757610310178
5.0,-8.642004666308905,-4.645793844754447,4.1001725339701505,16.39758928647341,41.33806695844271
12.0,-26.564224337372327,-8.306273399678272,-0.19533026358309113,9.049809639498452,30.228073434260942
