Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.7519983583381002,Não rejeita H₀
ARCHLM,0.05,0.0250772436215975,Rejeita H₀
Ljung Box,0.05,4.502302579546371e-117,Rejeita H₀
