Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,3.4102320917182676e6,3.4119569272946273e6,3.413443601926564e6,3.4149742675748947e6,3.4169876980869304e6
5.0,0.010006998695030973,3.916411077395737e7,1.6490484192815262e8,4.482726108506607e8,1.1542314461819184e9
12.0,0.00999423783080723,0.010003406354975167,7.290845722318652e7,4.25895290986011e8,8.369302643698045e18
