Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,11124.31835938,11124.31835938,13906.64409353095,18350.81767922725,25307.217834281484
5.0,15077.101092764628,19931.24944664164,24212.503332792687,29379.991938702253,36704.95113121082
12.0,11718.781015553834,21121.70967842562,26079.222630252596,31656.681314189653,39992.332274368026
