Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.0009444549306347128,Rejeita H₀
ARCHLM,0.01,0.0011415928232847582,Rejeita H₀
Ljung Box,0.01,9.497836127759589e-33,Rejeita H₀
