Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.9599671278572732,Não rejeita H₀
ARCHLM,0.05,0.03794645861260872,Rejeita H₀
Ljung Box,0.05,3.829202488375815e-104,Rejeita H₀
