Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,7969.143730772544,9455.571636612158,10858.656633994262,12461.997091234964,14662.561918310541
5.0,8024.167600153607,12247.586514775243,16908.957006947552,22737.9983776767,35182.08841987276
12.0,8703.187668423867,18056.477792555197,23967.336806353665,29944.809933349767,43738.27542469509
