Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,36057.04753495621,36529.20401369891,36939.32973630357,37364.66078539525,37928.898091106144
5.0,36827.66792278999,38150.76048813315,39186.65488183581,40231.806743815694,41758.17132357212
12.0,40638.19991138713,41952.90431863992,42843.8075689658,43735.89388328488,45243.45185745668
