Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.33236347117015974,Não rejeita H₀
ARCHLM,0.05,1.8395954214882342e-9,Rejeita H₀
Ljung Box,0.05,7.25540321167828e-81,Rejeita H₀
