Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.6228230653961815,Não rejeita H₀
ARCHLM,0.05,0.1651814796247626,Não rejeita H₀
Ljung Box,0.05,1.5294600419691052e-51,Rejeita H₀
