Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,-0.439945534343968,-0.4244852694794372,-0.4122325294225342,-0.4010015492692127,-0.38475105047314345
5.0,-33.589556701185245,29.14438919178983,212.22669772878868,685.287257245827,2054.389728994346
12.0,-760.1999930828306,-142.5829034709865,119.4665017231566,584.4855150881817,1964.3794743376304
