Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,7.14559770989135,7.272933781333888,7.373851572647553,7.4663537971375185,7.600198507678052
5.0,7.488548240187792,7.665661285706029,7.787505517389688,7.915074368853436,8.084838519612452
12.0,7.623755971832866,7.781567840528122,7.887192960403677,8.00807355335725,8.18588499525759
