Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,2029.924358825134,2150.209664742598,2257.5884822521984,2371.785265550329,2527.7217465154704
5.0,1839.6240764675144,1969.698878215099,2057.651371497098,2153.9163342483102,2306.6258243537795
12.0,2010.0174200434196,2163.8128687794906,2272.848099311247,2390.3943079473574,2554.930547280942
