Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,1.8798353379919057e-18,Rejeita H₀
H,0.05,0.04975019347799137,Rejeita H₀
ARCHLM,0.05,0.0005370221036291255,Rejeita H₀
Ljung Box,0.05,0.0006421479319218446,Rejeita H₀
