Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,10612.04647712599,13130.369770144274,15566.065327215521,18372.282311333947,22325.832285044788
5.0,12862.731606855566,16318.370385879218,18888.759597003947,21428.7972532904,26588.24941228218
12.0,16949.363054308287,21744.393574960322,25506.62836104747,29526.938129543603,35366.90115947382
