dates,mean,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s136,s137,s138,s139,s140,s141,s142,s143,s144,s145,s146,s147,s148,s149,s150,s151,s152,s153,s154,s155,s156,s157,s158,s159,s160,s161,s162,s163,s164,s165,s166,s167,s168,s169,s170,s171,s172,s173,s174,s175,s176,s177,s178,s179,s180,s181,s182,s183,s184,s185,s186,s187,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s202,s203,s204,s205,s206,s207,s208,s209,s210,s211,s212,s213,s214,s215,s216,s217,s218,s219,s220,s221,s222,s223,s224,s225,s226,s227,s228,s229,s230,s231,s232,s233,s234,s235,s236,s237,s238,s239,s240,s241,s242,s243,s244,s245,s246,s247,s248,s249,s250,s251,s252,s253,s254,s255,s256,s257,s258,s259,s260,s261,s262,s263,s264,s265,s266,s267,s268,s269,s270,s271,s272,s273,s274,s275,s276,s277,s278,s279,s280,s281,s282,s283,s284,s285,s286,s287,s288,s289,s290,s291,s292,s293,s294,s295,s296,s297,s298,s299,s300,s301,s302,s303,s304,s305,s306,s307,s308,s309,s310,s311,s312,s313,s314,s315,s316,s317,s318,s319,s320,s321,s322,s323,s324,s325,s326,s327,s328,s329,s330,s331,s332,s333,s334,s335,s336,s337,s338,s339,s340,s341,s342,s343,s344,s345,s346,s347,s348,s349,s350,s351,s352,s353,s354,s355,s356,s357,s358,s359,s360,s361,s362,s363,s364,s365,s366,s367,s368,s369,s370,s371,s372,s373,s374,s375,s376,s377,s378,s379,s380,s381,s382,s383,s384,s385,s386,s387,s388,s389,s390,s391,s392,s393,s394,s395,s396,s397,s398,s399,s400,s401,s402,s403,s404,s405,s406,s407,s408,s409,s410,s411,s412,s413,s414,s415,s416,s417,s418,s419,s420,s421,s422,s423,s424,s425,s426,s427,s428,s429,s430,s431,s432,s433,s434,s435,s436,s437,s438,s439,s440,s441,s442,s443,s444,s445,s446,s447,s448,s449,s450,s451,s452,s453,s454,s455,s456,s457,s458,s459,s460,s461,s462,s463,s464,s465,s466,s467,s468,s469,s470,s471,s472,s473,s474,s475,s476,s477,s478,s479,s480,s481,s482,s483,s484,s485,s486,s487,s488,s489,s490,s491,s492,s493,s494,s495,s496,s497,s498,s499,s500
2022-07-01,31810.97350304019,28747.20261672433,24793.838172792814,33851.96217804872,31938.11883417139,25894.037558261636,34331.94996963588,31232.65968476748,34782.284454059336,32515.686709031164,33913.82736230662,32771.236915323025,26156.816091026813,32070.595252244006,31834.170232924465,30877.535064089425,33814.50990291992,26909.985699727764,32227.459618100493,36359.81813695692,32353.431350772556,36844.223720960814,34439.746932215545,32571.299553340996,23584.79561116264,32617.93580700894,36017.14949180921,27618.974548822145,37428.17756911049,34688.8233386847,47348.48738988149,28593.345852012117,28480.02370475957,29361.123515922118,36502.98112954851,26464.539718232372,32215.30761252378,33977.513628607245,36315.57119688203,34425.973975232475,36046.24499390149,24886.58418006921,30600.20884285418,31323.047416687066,35195.35172192645,37222.17823372744,38833.78563413796,21443.337022279124,32771.64212290975,30267.157247453673,30956.666414433705,35403.24499208913,36526.72821407846,28793.368437570407,33590.024174801074,38896.036548711076,34920.06101915259,28414.14715921482,23280.899292692695,29265.4627934549,31018.87584774555,48013.268606295154,26822.99559464108,26892.526068018513,25911.925780902737,31970.006155878298,36767.40515685663,37025.10771722569,30783.34625895974,27043.78162747852,33254.40260073182,30387.723025850613,36398.04404224223,31556.425221351685,32320.34776648238,37769.0954220301,26957.661369506015,39975.94247547515,35162.901034621544,24213.76054800163,44971.60358304362,32270.99839405516,30319.196963379938,27114.333947367806,31176.890643991534,34907.23211580684,29742.226440832794,32489.891278370735,29878.301080581583,37031.92696959307,31498.664845873125,33573.04165594132,32703.907788491164,34663.7267197886,34786.63449304644,27860.40555585028,30396.45259535724,31385.04226029412,34780.28101850895,35974.355119076354,32757.165312715697,36440.77688152955,28917.456150577622,28169.817342224633,29571.429167780374,35206.154854472974,31400.740900104294,37857.27341125746,32638.154595347638,33821.65871709861,29355.41989295472,33535.671795038455,32078.331196809493,26432.305610940886,30893.187490045446,37889.17190781523,22814.221910711865,27274.81753885856,36285.596642888,30018.63490984411,32429.38277180303,30906.378059582028,27968.78228461251,32149.71006585512,31557.4623284576,28697.014339389032,27044.200246036165,27857.3519923698,28131.27897228064,24651.32961595312,38034.300954805505,37260.179467419875,32443.690284304168,28084.123712762237,39099.16421789111,32370.82387402325,37952.834088139316,37221.2438847712,28809.961731912055,33619.21338861638,32926.429256759664,28350.193401781606,33062.39086482482,36240.22085498995,24694.81006031297,28457.454580036832,21897.477500781995,30131.598139370075,40891.68723799136,33500.62691880625,37653.5504555904,32235.518479011098,35122.902717745725,37073.884616538424,52999.61284737854,27309.702747850628,40744.35072311153,32421.002540174162,31072.120786298387,41081.09707775745,37689.1333285724,34830.1456997805,38556.367253718745,26645.517837271695,29463.984097983423,35859.83777921517,28163.1216171517,33157.68713687916,34467.93701483659,25276.620112557066,28120.136597107175,37513.84642251748,34532.62906473761,35646.20580509093,34774.21355016754,28934.331249759514,31782.287947524346,29570.195396729323,30983.825983360188,30075.210103403442,24947.307847600976,29591.22855383747,32407.357466525973,26230.50189249417,30159.807759305488,26163.07225818918,28268.329090442283,31006.164253304025,33995.03030348869,37920.789331376145,29288.35477509909,37431.73176036862,25559.48498938928,32911.98670635741,28372.415996578882,33520.74288655749,35506.86800905058,30358.86151976745,33635.7634201594,28710.56867698969,31425.399964149732,34947.97488759979,26767.949724259743,28279.83445473868,28360.206702213625,34233.644423039295,40015.23949349319,26007.051885638157,29278.95059180836,30154.788956127417,31124.71596231386,32085.971478122334,33815.51462269542,38526.034568326286,28283.104441826858,29267.161038864346,25142.188924873277,40383.576182036224,28400.97970980947,25949.807422352602,33007.483209411635,36538.389158437894,33682.99929553,27105.081422912855,28947.210881814568,29983.618402171163,33709.07792760688,28419.29816286017,29337.61068736804,30769.13557029251,33910.20379651089,36803.540578126456,38387.58877253755,27393.34193363732,37049.29448906687,28789.2333372438,26889.20427062018,30276.780278768958,41984.61840099507,33511.27736650174,36707.26815175775,43667.25349707109,39370.78627587269,33381.36588910371,32002.139503421244,29122.82375083269,29851.91487379668,40353.707430147166,26823.752705072286,27432.93202464818,29474.826998318844,26155.39190656247,33025.92738233322,34600.89995428551,29368.507083648154,23152.945526688392,31969.178088131517,29669.573270968376,35609.2559542457,34709.581505994305,27338.490050418935,27617.671299936912,28285.058169254244,29376.028481814854,32243.307294141825,37416.18263625222,27407.415821242077,30705.952582319398,29654.861174798138,37293.961271502805,28198.423742307034,25940.790244205244,29309.778654912025,30078.34089199689,26005.930456577775,29400.24840382828,36010.13534742178,34863.216132096655,35383.18463964943,23938.956350251894,30393.083282236057,27232.36165547241,29512.4878674575,29334.911671005088,26361.306628607297,30770.86986204754,27372.19373612344,31874.268420637425,35968.97125945873,46301.58145270001,30889.34195400241,30375.04092471013,32368.489890835706,32215.049492734608,29327.30057570178,27115.793310858164,37732.67124212469,26550.34447204751,25084.351897095177,37579.88736984523,34322.05261605299,36032.157028836606,25352.964796736775,29688.338694065587,25949.81847407524,27341.4356602098,31330.611642010266,36725.51957945232,27669.268008759318,30278.200327484094,24061.79671540733,34191.41951192018,27317.51596927872,36321.54049832789,30307.833853592714,36922.24307580192,36342.63264100349,33257.68313793263,30551.854287034985,26252.94328140556,33252.511479675275,26761.657639896664,35207.0047309987,29549.769507351513,40018.8007059924,26654.188346295756,30946.729582590102,36730.84831312665,36257.58433013555,29756.944851326363,34316.41240426204,25528.22467875841,38590.79824949345,27754.275896651063,28419.056439674358,30704.758342576635,24577.917243322892,29391.717215886267,23660.573922401203,28374.302430656073,29234.41751500847,37330.392313756245,34594.58942628096,25090.820396749612,29819.83859862017,38848.450709941884,33905.557669644535,33275.5459445571,24091.040273259558,32005.242702834767,26996.855356626078,22593.142615250235,24674.42116216288,40212.982909459555,31810.67884998646,35625.2774765291,24395.014102235433,29178.091257852902,29376.156385007354,26278.03023989863,39965.077504233195,33227.75591082634,25220.407130694293,34228.017264336195,28472.344260940896,35207.28482830828,32079.676146800615,33243.94407479923,34478.29870127981,31283.733660239253,26905.810145778887,25517.705962805536,30137.160150578813,28666.860757736144,26037.140612557778,29096.470635920312,29389.550042883395,30038.378775869096,34157.90740543655,25796.518313754328,32923.60477880018,31924.246486199863,40613.024449873854,33726.432784511926,30921.343387674326,24903.323374098287,26081.23996393923,27395.295527517483,29376.892134248257,32590.09124457851,37157.62226285901,27598.059293137525,30321.950441308516,32426.75074897728,29638.492030298337,39312.523219615316,35081.81533234827,38449.50183599275,26952.882009593777,29033.511540126237,29975.782230831574,32937.04531743709,36063.8750529937,32261.87500771379,31648.965800862654,30596.80620546204,33064.5093539047,25860.1447641974,25586.569020337563,23427.44298985843,38147.3655470356,37820.41115567147,26482.14396131061,34974.021393281786,31921.572480960996,29451.137540149764,20027.009268580026,26332.036780459966,47172.53494002274,31924.131374370187,25618.42254245268,34599.69429563103,27532.079785422484,35962.065719628685,26484.081299287533,31798.04382887336,29923.20450431517,37081.17501646475,33883.56829036927,32650.278021318212,33968.461198625795,43948.47574778119,37741.14737771554,35555.75865630809,39696.0460516022,35648.82829895187,29699.421483668553,29526.277329320525,31039.222145830397,34429.7273348583,26599.263708680955,32513.102403433903,34734.18639136479,26965.90992200088,30855.695137232105,26988.543331480025,24878.025667246366,38765.71244338359,30383.271376990746,33911.095797993075,28849.77415044877,31454.60782978991,28435.94508349636,27860.98459247968,35584.3947563171,36615.822750441504,30601.685532149953,30328.78526943589,45450.06051128694,27900.872182293773,28052.211411454886,33347.24887288907,30906.00624056139,35200.75728744073,32272.58834047839,23394.388163774365,27916.377718689666,32470.476943527156,35634.89422081183,33337.32696598143,35043.241578141606,37849.80885117877,30889.94001179969,27336.79617312637,30665.742243670888,31991.741210800177,25299.97344310146,26623.12616393174,28651.173061525093,41319.13295015675,33361.61408749562,26516.77767495072,34379.398013349455,33526.176637117285,27074.5212364126,41719.47035887394,35952.35861010946,37917.97425457824,30796.681777824433,38316.28762873385,25977.504354486173,36508.00463459753,39824.096506437876,29093.911360955535,31834.90671250167,35149.53418398818,34131.01868243024,31346.183529487214,29787.714776481647,38243.425785607236,29054.089836339204
2022-08-01,32973.77220002743,35387.03786501335,33107.364484207006,34308.09925139392,34326.72192879016,31991.071411709545,32281.068712006076,33668.94581398225,28936.25935834981,24769.735225377197,30481.97046880832,27167.900929320152,27442.903444419942,32564.418940933603,34564.62292274023,26160.507915706447,37983.22865478071,33442.448931182225,36973.56684519513,35191.838109816366,30846.118994810444,43094.27647172891,41998.7107512886,35210.316869662194,36609.29335009283,39616.23587057901,35248.1587572593,41914.129850367644,29052.68863904578,34378.08229492127,33138.02120573615,32357.35451632961,30413.983272429068,32543.76188408916,36013.46025246232,33608.22312708146,35312.008964459834,27641.239829144044,33867.44460503209,26281.582499582022,29366.799790236597,33496.529538409166,31047.853664916533,34477.49514752165,30722.904007204543,23099.301894502587,30773.77950528635,35481.47138573934,28681.779170594735,46578.06453155395,33349.88951627947,37578.79200467817,26903.198407022785,32167.044054354217,29765.079473268703,38534.51651561255,31437.39474018304,31157.90710596784,32176.72522046538,34322.893993150654,34069.18972925671,37162.64433441687,33728.42487442887,37060.5012033257,30864.126584793183,29727.964801621274,31313.730792015172,35665.04323870115,35891.59237475673,34067.67032045398,26617.51955024248,32272.257111934003,24250.710807049607,36882.7689554013,32380.737121579336,29328.0026260851,32070.96819856638,27080.08849446878,29817.57970360586,30582.254189464744,33642.7773117018,33038.52534481233,31830.48025145942,37166.131504921075,30191.662980980476,30586.952118773184,26288.030706231086,27244.963289975614,34772.95588030942,36040.16490087846,31160.60018078825,29095.425147030575,32452.427916556353,33565.63303676239,35053.49167549754,27719.96781197013,45657.15399626037,39681.76466804902,30626.44728912765,33461.21151629376,34475.07395281488,41007.12001103392,33225.141064355594,29953.76013277179,38122.77273960272,40132.22396418349,37567.86106289945,33918.47851457565,34738.342323122444,33318.157194749656,30096.53637939084,29227.559446201274,28412.311246188547,30588.66972785331,31757.189829888976,37768.472236201815,35724.803072479684,32197.898149937348,35043.08754987999,35783.78327752044,35770.843247909776,31537.34405888593,35771.93093923011,31962.137107269245,39148.70362474487,30063.083138397524,34629.3883574364,31023.556693450806,29413.122247579686,37302.837410097134,32819.902080882464,39476.567988098745,28073.57823680772,38546.489768791216,29411.03173481317,36351.41495322217,22808.12619600934,32433.74559630505,34198.49445591612,32037.0963413505,32298.247756783327,36705.082302833835,34479.79519191991,29404.807297923584,40201.008847728066,31439.61808088033,28097.93743648377,33636.29018800491,41538.934425053856,33472.20783952462,35880.85835448918,36422.99085181032,33187.41054570906,29846.977908304234,29795.880735475566,29442.328983938438,35418.86927405758,26541.86919862514,32118.27867309615,23285.026836345307,30470.534548196807,40389.58237414354,26438.992722753665,34505.985485020334,42506.80892404757,31626.382250436152,33081.91633064918,27638.00501353856,25902.01578097071,30363.67532811919,29760.309492184948,33058.5950120867,26632.46425730908,33235.27080740762,31790.56343037975,44346.52755659765,30267.548962460245,27681.511304144748,32450.490114305045,31263.45701832072,28536.189685459944,30283.06979578388,26453.285370097758,34073.488475336744,23868.539441393223,28412.512570774223,34181.64804715172,31721.672003888176,33340.255627586164,25930.778249392613,30632.618456538086,37207.96541284276,36704.32390840979,41603.49998940066,36735.31897289129,31439.654591603838,36845.87111735634,27179.04168130753,32713.672068225853,34649.98090758658,25924.337354158255,38843.29546066474,32208.841336199035,43398.61862980863,36327.95734412221,28324.738111684896,29939.236697887936,25484.17907373079,28427.313211595385,38000.5127159157,31081.696772868454,38870.93571994813,35748.444731668664,32651.277530941505,33010.14229687336,34907.46535461161,35160.21001733981,33203.149656292095,35076.349033867824,34442.552904198805,30943.224517971503,33898.28416336126,34856.967909872685,28395.684332865374,33128.18064720982,37653.23452852846,34750.31178217037,33037.11913899623,31369.818036508197,30077.667301337842,38170.16737895893,33241.089349176895,39973.91907995137,30738.440275350804,29797.311132133804,34944.67245606714,37337.38448080932,30510.436463209902,31314.075468672494,37795.88064500134,31393.800698921903,28025.175918395063,27698.75458341464,36819.31415525185,33160.59219799705,29614.418225022317,31588.910637684105,34393.72618031066,32133.456540436488,31007.299343031296,30218.28935256599,28270.61243893301,31972.651149180947,32751.870712498665,33184.14870682698,36392.66184850794,34902.969092236686,33168.39716491443,32694.39244877582,31216.970417570883,41095.37937266281,33841.2969066328,42768.4088135567,29955.629283728467,43714.74560412477,32821.16777139928,30435.196236202708,33563.23259852826,29176.445274971844,36212.89003790039,30463.750952722647,24390.409269033076,35172.75055450374,31042.640927057866,33591.36473065746,27069.063854462114,36555.621788424796,35484.85138323127,41054.36169390985,30700.309130289235,29116.502453076777,33465.69202473302,34625.42892810075,31101.07058829396,41570.62035279038,37556.00384958872,36839.56158093924,32419.89199975626,30763.81703946688,45123.057182664445,29776.921698670667,25559.62531331948,34883.41491070878,37716.23759495129,28207.638566773392,25506.9192008326,37946.20297630473,33710.160143290035,36185.63441772666,31168.346639282263,32989.789293355105,27295.695270039992,38078.62024499134,28558.356618688005,36626.80478408545,30828.56602809961,24338.230244771217,35331.47055641135,32531.635356527015,28643.109852591868,40305.21878790999,40615.59178164516,28733.99594018582,37148.767366027554,29542.79640397314,28948.860661077146,30530.791942769152,29172.136733670708,29885.320508095938,35894.12071250186,26924.934875970153,33043.77579405749,30513.981778059,29911.868546769216,36492.2233044355,30887.81043017879,34807.804920267496,39947.97684590679,25654.264183106443,34395.043258579855,40254.005555559,39762.6017766062,32603.887761482612,31528.8246796761,36773.31437432233,35142.160615703724,36966.730541825375,28524.744069804092,26572.845278236073,32097.04659506498,32704.267791060785,45803.88094925969,37443.571085642834,30017.71470011404,26083.0618385523,39579.66759847537,32907.56129248039,31629.54056241081,33247.79743836847,30793.13275244444,25254.168535295245,30294.061613002996,36270.71307773693,35367.54198881622,29089.217184472032,34952.69779718507,31565.704680086368,33436.41544324222,30286.016821033987,34588.734384641146,33507.713948975506,26539.474306673772,31115.929212755047,32859.3546954144,32486.481702503246,27790.662274018483,34006.9659936239,35566.58399634347,38657.673255998736,31418.872397815783,30784.003285301005,30548.23029777755,35234.31181191355,36520.45012320487,34292.20713773999,37225.00478719531,40744.79146260025,29071.747671228837,33454.28064208718,29620.609268951466,31655.961732355092,26946.00874201514,34911.54505871584,35979.94313671632,31222.09336114056,32335.38459931958,27911.67762867955,30771.35071127116,34752.04687767811,33787.27884010986,31572.373860950018,31871.066948546773,27133.891596744463,27259.18786699028,42436.47167327008,29089.892902503114,41198.474086920665,34602.87957372242,29250.375333335018,31958.467310489592,33646.87548625464,34638.54880807038,30284.302211236118,33887.88488259886,29767.850829110153,37082.435251714596,32157.727082833728,33511.59379601701,44290.16848123101,39797.156152029034,32675.718669911254,33729.77245943002,37184.847317189284,25955.607769265203,33302.096623846555,31989.52685300118,35237.178123497964,36741.5045361614,39861.8815155794,33882.768238905286,37101.42296241778,26631.739772313384,34860.593934404285,28045.420909764758,30700.599874752756,27644.24871258964,35494.781482957434,31077.30657750574,40801.13853526122,33320.1386180533,27636.27703664851,36582.97125263557,25009.064306093696,33898.676034861346,35299.62317040848,33303.93266259638,29245.63208290088,31058.505603468868,37878.149313112845,34860.80137006606,37634.05146635592,34538.505126389806,25139.04246835471,50410.73587311086,37479.712412995046,31711.27991274765,41915.81480917627,38342.66467101885,30936.191492120503,33558.124605878584,33875.069553310816,35559.36196897053,32637.352380265707,28158.992031693175,31392.50205637242,28572.443677720865,30963.92099069957,33886.24825455291,39429.77194532519,32064.60436027832,29394.047571724393,31159.94136941731,36165.65920057087,40097.65923612617,39746.76614869556,30042.71644079535,27021.21489441264,25336.578498059946,35097.74658629496,28805.984898790328,31429.165548424007,36494.00576218696,20837.514592384076,34555.610862085574,24727.67083868648,38838.68696555093,33216.30598090311,33008.948699316614,29005.507477514842,33768.910463138665,33837.58005922674,29674.3650998952,32933.21563826224,28686.48613438949,31931.18066695262,27563.919284596854,24076.8328997098,28519.7569671582,30949.420183844715,36910.067570916784,35203.082233559166,27604.602546853945,34259.13611933099,36572.68517343887,31590.54310558368,21753.839061166418,32668.283879907485,37330.55349530284,31218.30869552389,37430.033029948885,38898.15105854406
2022-09-01,33424.88695052665,28140.54276142079,26256.874656503598,28911.170270489754,29211.894393715207,30003.850091763095,32550.396787063226,34191.161148396655,30390.912811687795,35927.510331016274,26886.945138106228,26427.08259880102,34207.327978548296,38615.15872537347,31885.031942803573,38403.076040295266,33364.81160897745,37108.240081134136,31239.25469236091,31358.98844191881,35816.86952602557,31678.661354606305,27927.54101738494,35071.500716000905,25570.299593421536,23168.01724712901,29849.51009183534,32171.018662226452,37993.64444352417,28838.974872709223,30724.969494972553,35722.42097088679,37179.16408001975,22707.180889695886,31667.681910297008,35651.885838971386,32879.343849206445,34363.46998119815,36396.40867972341,30954.165985204,28543.100800294997,27954.277323234055,29251.27061289504,36361.98417547733,34327.983302023786,34761.78836413022,33504.67568921187,30702.94894017731,28231.272067070466,37605.02141408929,35257.93795279176,27883.28500623509,37668.075456739716,38667.81419037237,32688.52697439367,44031.82785438923,33398.89793493544,42500.0440309848,33300.87032318828,35665.156694789075,34762.60890900179,39534.86518016159,35592.98503073464,33713.76023235408,25541.054701126246,31292.660275746053,28909.791846000204,38613.650189006104,37405.58912477896,29699.604186247925,32160.846786687558,32068.13498188957,36181.247406934235,34961.44275359528,33603.59856651845,29155.951618333766,26893.649345512556,33659.32579461045,22181.745723262462,33986.70515167638,38617.80895285306,27604.21857407803,31556.16709979137,26319.270262264163,39531.26336796546,30456.1689296168,27190.50393131631,39511.73485681313,39101.562442807546,31300.95631431861,26589.413272589736,28922.136034529147,28941.151684428514,35903.21731355555,35723.751205490844,46131.82598528087,34175.79431697309,28944.284309814277,39155.40943477712,29584.254852076625,32220.267384064497,37537.58455216497,39567.77458516737,27613.31680417054,28929.38473588847,33674.655984300945,32901.94159653296,42422.04735772185,29963.873231768383,32798.944025841745,35863.45344437197,38382.0404124761,31061.774379531726,46030.77034495565,41903.61072914862,33178.40578883178,30295.543363633904,28607.819048870933,32599.64328795031,35612.06666231635,26636.57870713137,34581.90801870222,36987.05445531019,41100.25105173758,35984.488703566065,30308.1922051008,33044.97449679042,29713.902021676287,25676.825452341323,25654.35266606937,28738.70226150858,31576.106703987265,32137.31419416845,33578.19700641281,38660.141187379115,32561.427045534598,35983.662108583674,33461.24628038579,23102.218977675064,32067.71059823793,39512.91060672831,36790.848762444344,26182.32198062882,33319.98078847939,28940.38406623118,37602.55069079882,31081.157001880885,27556.596023112095,35245.34588323267,37034.017670402245,29179.895995292733,36859.431516040015,40508.85810526901,35400.785032070686,36728.01877862041,35392.83968750583,31750.68117516396,37815.78215614465,34063.25958416757,33098.6322792457,37163.67920287256,26973.93177402595,29177.305046908692,32657.044972945052,28113.359376820707,32543.00081814004,39605.04768190123,32757.666937287566,40807.1089277569,37869.83608747973,22551.114666718644,31073.923865570458,40119.771415647825,33557.82717837252,34604.265357915174,31205.842058534792,35093.64753307665,23170.02322465989,30900.980554147554,33901.02520345221,40466.205269437814,32625.64358345149,26595.734172581666,28912.69533468625,40466.71487487469,38030.23747272299,48165.171798674,35763.564581036495,31984.756565160624,34351.74829656287,32375.12796193806,39340.889411524375,26315.336194013315,37728.28987892415,32406.511702344527,32787.71258513715,37358.60703222901,30087.413021780296,30738.482708618565,24975.84706422949,29980.76516176107,44125.482834907576,39643.80999608147,29363.147363774293,39540.43920325325,29039.86389948982,36640.88353122888,34322.184066251,36689.6515447757,25801.534934395233,33658.535970022815,30442.015509833105,38774.06500749311,31335.385245679307,27651.32389047477,34120.06849124626,27765.19707058132,31286.026286237764,37630.671355244645,35902.52079900638,36037.018597291004,38345.30771442504,32022.869008237376,35071.98108099651,26492.849756763775,26107.933350651336,36363.77230341648,34815.15362345685,30494.101675215712,35128.7254230531,32360.069184337048,34075.12432461685,33504.37418854366,36167.95117207977,34782.80847758775,37911.9031318787,34842.88142622049,33951.257728213255,26867.09412272707,35599.21946145932,29147.201888285475,35886.51428990286,36468.388974302616,32177.00376957192,31181.468559215005,29691.792989167046,33471.18759169456,33508.09417323914,46308.78704026757,31702.878608520878,33521.80182096862,36311.768635825356,46117.82679998674,33564.896185627,38123.23778528556,33148.62220523994,25473.950367122947,41548.00573391778,26270.55356631181,34923.7714434641,42132.79794340148,40189.054571466615,38789.80726146218,35615.313113129654,35504.57951421774,35952.20496581031,29852.030736632685,33159.304775233155,33000.907232556354,37198.816353499635,36554.11741935671,27224.079857369707,31885.313687546226,37531.745959626154,35635.053056868215,35776.66695172141,34292.32265075542,29697.968681072758,39209.0305388922,28849.132289546924,35304.6193745031,35339.868772410104,29369.65421827737,40758.60940075417,36999.50775641136,31823.639435205085,27117.98857657637,31221.946103637878,38553.707406147325,31254.801471082134,32973.905022995226,32283.68108467473,40770.872337573,24706.187351096494,29785.209786056173,30512.819489308204,39337.75118246206,32153.59603299089,32304.112942048363,39193.32413159993,32382.320508428114,34989.511154096086,33341.99591089641,30185.010238241248,33996.120342425376,37541.53254312604,32678.15678261794,27346.636264703033,29302.361852038768,37872.732141842884,33811.63431993488,37500.23312469504,40066.97839985838,40084.20608965376,35627.47807227012,30933.799803782,31516.126141701887,31836.780102309236,37247.296972339005,30396.010664149675,32155.285664702027,35145.50939637314,37968.829205651076,36722.58136370492,35202.58565594797,33102.74598855566,30054.065701860927,30244.447197444777,31224.649743862363,33097.73139614894,43699.75588951791,28166.831288405185,26289.314786524275,32293.721132959654,27971.43845245896,36828.824714903174,34755.43613742012,33319.718651219606,32064.813198692576,36442.774345045575,35140.639119163665,25074.73602027053,36518.82031309461,27664.099789493994,42315.9243992131,46203.41368574509,24260.978183091585,37609.95876197517,34861.54999334843,26713.633855939846,33036.351399530315,26328.904272162054,35490.79949152415,30033.408710543314,29360.996967011935,38514.60939018363,33627.72187530496,36423.29497540742,42797.051451033076,34747.727704318095,30774.432879763543,32483.921262307565,37688.74905896514,28039.536169602346,33767.39210492736,34034.83966959868,31517.623354815936,31011.607252996604,34224.94460186115,31977.474371243254,38704.9531767883,33342.8254643944,29718.101398164807,38813.03815862377,31645.397284592753,26950.129699872392,31254.20154868254,40430.109947810546,30499.98416115347,35597.94643427024,39348.41801770219,36981.007590582645,26908.554959677193,31950.70921618038,31426.44447225805,27719.315286968827,28957.206764006194,46685.49188342571,37077.11345537138,33792.45084861701,39680.968033705896,29039.516952212518,37722.21619840344,34833.132258578415,39907.006255013235,34102.08648366394,28473.051102928053,38277.38579806567,28967.727462535153,34183.631881183326,30494.501810631904,30717.229461247447,38392.82786880432,35790.231518441164,45127.85618594356,24973.04989630059,33334.73031206564,28350.0006795507,33634.82697267096,33124.436877426015,35302.39359985207,38294.712713208246,35852.956764090304,23473.137462738476,28163.872704296937,37638.25048108068,42391.03975376934,32776.55427216488,35260.840082836134,43442.89928479218,31051.229760118316,40331.215469689945,30348.061477906733,37161.84020957422,26134.782968076535,32877.05278012518,34531.32643674092,35590.29136612403,33472.701719964345,31243.031364324026,31608.023196106882,31243.466391139533,29979.768496458524,35933.105186786684,35665.6297897174,31390.398432811275,34632.76788598571,35559.374283542005,33776.220525468874,34360.24714550415,40095.697686735315,37679.31985826864,38226.65828616647,31344.791130139827,30581.119951466673,32257.011678401326,40878.06685363715,26904.97807004826,32212.97061985376,35317.650350478325,44678.700017179486,31219.67933408656,26601.223907011587,30927.421471466903,40878.68011267806,29810.745630680583,26658.72057630866,34633.292436488366,32813.04094722784,33937.443269724834,31812.872140897467,39371.145474507,26485.335634783132,28859.439838952134,34181.04887783802,26035.962933743693,27829.961033056417,33287.10776828672,28369.99021545375,39352.20364967815,27836.33265384843,25656.783091228146,23850.86294551701,32003.601267709233,28394.035114392846,30819.256626376042,35078.7631780909,36802.11062543227,32636.557052759417,48606.66691759375,34711.187711318846,37598.160929412086,28006.778420607392,29254.180112883336,39438.952744388014,25821.38420626171,37749.2162986422,32521.206216488295,34095.87535014973,26637.836918763638,31013.84963089027,27467.421231752433,36442.734018470466,31913.607258449945,40679.359869295185,33284.30093990767,30988.451221871408,35863.31247937848,28937.092776823112,25401.53205850639,31592.49685762844
