Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.00039269386793826944,Rejeita H₀
H,0.05,3.002297410681365e-9,Rejeita H₀
ARCHLM,0.05,1.0444400814876104e-36,Rejeita H₀
Ljung Box,0.05,0.0,Rejeita H₀
