Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,2.5627008026065233e-8,Rejeita H₀
H,0.01,0.6313467073467848,Não rejeita H₀
ARCHLM,0.01,1.4209352014131274e-7,Rejeita H₀
Ljung Box,0.01,1.1573033734607787e-37,Rejeita H₀
