Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,25077.499694620466,28394.31039002112,31440.00389696982,34838.41330785954,39387.049264659174
5.0,26156.63561184874,30091.81910987759,32883.45799394739,35487.33390816281,40622.051765692915
12.0,26179.945030001207,30160.61093412601,33327.35555027252,36449.17800235983,40810.65682405091
