Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.26446729365049804,Não rejeita H₀
H,0.05,0.00025038725168813336,Rejeita H₀
ARCHLM,0.05,7.791434209999863e-6,Rejeita H₀
Ljung Box,0.05,1.6924834527214037e-25,Rejeita H₀
