dates,fit_in_sample,level,param_1,param_2,q_residuals,residuals,seasonality,slope,std_residuals
1980-01-01,739.0,-32.21137649760646,18.552400564999488,5834.657839781512,-6.567383404056637,0.0,285.11734538630026,50.37116973444833,0.0
1980-02-01,446.1992143488504,-3.6126038127707027,18.552400564999488,446.1992143488504,1.433180629271197,155.80078565114962,250.91780286647875,0.12600810566432188,1.5039759737109317
1980-03-01,799.105305390618,-2.820900192904928,18.552400564999488,799.105305390618,-0.2488228786318057,-59.105305390618014,196.51607147475517,1.495655971622158,-0.31858293421561096
1980-04-01,1144.8803095566213,-1.5777855451303815,18.552400564999488,1144.8803095566213,-0.3774859810410855,-116.88030955662134,132.98406433371665,0.8217173032984504,-0.4397251678045879
1980-05-01,931.8116787186738,-1.255466864557578,18.552400564999488,931.8116787186738,0.7616338598665362,156.18832128132624,337.0947461061119,-0.29740272903075654,0.7219721817048536
1980-06-01,1259.3710249574208,-0.885518242181335,18.552400564999488,1259.3710249574208,-0.40250475343443765,-135.3710249574208,108.43580829714944,1.118023527145283,-0.46299049629016026
1980-07-01,1743.9294115288953,-0.34589926987481273,18.552400564999488,1743.9294115288953,-0.03428341315127619,-44.92941152889534,-1121.7048286487122,-0.19477422925297938,-0.11096905420047783
1980-08-01,1632.0808756536285,-0.7326449810819051,18.552400564999488,1632.0808756536285,0.6012791413899498,206.91912434637152,-377.44760178364345,-0.5739062872870263,0.5460834470009213
1980-09-01,1442.7761996449253,-0.422440624748239,18.552400564999488,1442.7761996449253,-0.6913351241969816,-242.77619964492533,-205.75722508781277,1.3192481822878666,-0.7247816604431428
1980-10-01,603.3812907788583,-0.14051087693516204,18.552400564999488,603.3812907788583,2.257806214690841,359.61870922114167,5357.283680200441,-0.9665592012503486,2.567145560489907
1980-11-01,1358.2371856104814,0.42948546969969886,18.552400564999488,1358.2371856104814,-2.223394679783124,-603.2371856104814,3.5607039167275434,2.3205946397360706,-1.9129893183393756
1980-12-01,499.1112021952143,0.17260730155815232,18.552400564999488,499.1112021952143,1.2076619728903208,142.88879780478572,-4966.9963374671215,-3.2633178308564457,1.2331074488113396
1981-01-01,646.6633065500342,-2.4801845211543863,18.552400564999488,646.6633065500342,0.3912866605286574,48.336693449965765,285.1138422952178,-1.6692981470960027,0.32195767031372496
1981-02-01,362.9743885013683,-3.942952772628064,18.552400564999488,362.9743885013683,1.9069393837309527,177.0256114986317,250.91882790870125,-1.0735336264679827,2.100681337952081
1981-03-01,514.8334659429268,-4.260102822595549,18.552400564999488,514.8334659429268,1.3670419087638526,170.16653405707325,196.51752448138433,0.6043704044779645,1.4236637919745343
1981-04-01,963.882211868345,-2.9286558638022924,18.552400564999488,963.882211868345,0.06908283994511723,-1.8822118683450526,132.98508937593573,2.053634453164291,-0.008410941226702263
1981-05-01,1057.7212639640231,-0.8830636037102356,18.552400564999488,1057.7212639640231,-0.13214533658547867,-50.72126396402314,337.09248203945816,1.8315764354049449,-0.20654699861966444
1981-06-01,1436.3636801329646,0.7317942975068822,18.552400564999488,1436.3636801329646,-1.2440971320931344,-397.36368013296465,108.43683333936691,1.1984287567372536,-1.1915816605408411
1981-07-01,1095.8333922144695,0.23239323735091066,18.552400564999488,1095.8333922144695,1.2753016659937995,334.16660778553046,-1121.708331739788,-2.4467810324955948,1.3134652166331564
1981-08-01,1652.3807600910663,-0.7865823391608047,18.552400564999488,1652.3807600910663,0.07128708311761622,-2.3807600910663496,-377.4416206437106,0.7625835474229009,-0.006205911251131937
1981-09-01,1363.2751696295318,-0.03417114938630487,18.552400564999488,1363.2751696295318,-0.5253902470900818,-182.27516962953177,-205.7557720811775,0.6652049015614573,-0.5758959743503682
1981-10-01,564.4333042614725,-0.14777979660759472,18.552400564999488,564.4333042614725,2.5507339122823267,389.5666957385275,5357.277271096092,-1.018440630744936,2.9728243305626743
1981-11-01,1358.5480248550598,0.49829493922563334,18.552400564999488,1358.5480248550598,-2.546432086255195,-669.5480248550598,3.554722776807954,2.5395966782384924,-2.1227888319311687
1981-12-01,476.8495896457105,0.17709014700576664,18.552400564999488,476.8495896457105,1.250577873711109,142.15041035428948,-4966.995312424902,-3.6545184376622046,1.284005135648907
1982-01-01,535.1040492793728,-2.870057216632573,18.552400564999488,535.1040492793728,1.8629660421827519,253.89595072062718,285.1177733507187,-2.027930393282059,2.043702110536541
1982-02-01,395.64947390110586,-3.8131574226939557,18.552400564999488,395.64947390110586,1.81752399873415,182.35052609889414,250.92480904863623,0.42739703508407184,1.985164427270214
1982-03-01,841.4399303889846,-2.6066248606008373,18.552400564999488,841.4399303889846,-1.0113575864504927,-195.43993038898464,196.51154334145897,2.0024531715980953,-1.0004381352105096
1982-04-01,1163.4409542254743,-1.4392347755773414,18.552400564999488,1163.4409542254743,-0.27373144588955695,-92.44095422547434,132.98611441815743,0.06828916508827504,-0.34223161665978286
1982-05-01,759.2442637093021,-1.765921337365255,18.552400564999488,759.2442637093021,1.4779152822905992,274.7557362906979,337.08650089951556,-0.7586661734478019,1.558709940918051
1982-06-01,1208.475180173686,-1.3506289817000303,18.552400564999488,1208.475180173686,-0.4393891484777292,-139.4751801736861,108.4329022838726,1.7548032938233298,-0.49711772928240283
1982-07-01,1571.1926171208866,-0.19176621152187812,18.552400564999488,1571.1926171208866,-0.2028288292224303,-100.19261712088655,-1121.7093567820095,0.3419172284864278,-0.27466691362922585
1982-08-01,1460.9097817184866,-0.2779455134622012,18.552400564999488,1460.9097817184866,0.554534877120194,168.09021828151344,-377.445551699198,-0.5811723041618554,0.49558608120565145
