Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,80.90419300560966,121.91258620050323,166.45611285653987,221.4489617761164,306.67593289333496
5.0,107.4986229289035,168.72646822964413,219.3723674754928,274.1243696800989,392.71669540035714
12.0,123.4828444664445,198.2295932789471,262.603592288751,339.1564663616367,457.75944475931277
