Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,37604.533842572695,38488.666113503095,39261.5059037311,40067.71302379233,41144.52323660859
5.0,38369.21969151164,39478.97241909699,40179.60229621103,40893.93954963551,42088.85233151733
12.0,38557.07842071018,39711.652725751315,40538.26400403934,41334.04547950922,42448.42358649622
