Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,3.4520075854296764e-7,Rejeita H₀
H,0.05,0.00860393252093905,Rejeita H₀
ARCHLM,0.05,0.03672387242808106,Rejeita H₀
Ljung Box,0.05,3.04215812711977e-5,Rejeita H₀
