Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.2831039913872732,Não rejeita H₀
ARCHLM,0.05,1.2649673379432985e-11,Rejeita H₀
Ljung Box,0.05,2.0974287757796643e-29,Rejeita H₀
