Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,6.745531751603338,7.040006500421337,7.273386884406001,7.487305603691138,7.79683209583541
5.0,6.722706019445575,6.990797837707461,7.226620772528437,7.4756920938097595,7.793963244403698
12.0,6.835733668040367,7.129071525518473,7.3179456257639925,7.503193304753237,7.786962783216141
