Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.10139043347716936,Não rejeita H₀
ARCHLM,0.05,0.056077811187694705,Não rejeita H₀
Ljung Box,0.05,1.2740133734909074e-24,Rejeita H₀
