Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.04490074251387817,Não rejeita H₀
H,0.01,0.2806832488378119,Não rejeita H₀
ARCHLM,0.01,2.693100625666219e-6,Rejeita H₀
Ljung Box,0.01,1.773897453554422e-41,Rejeita H₀
