Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.00015503872015006822,Rejeita H₀
H,0.05,0.07249260069065155,Não rejeita H₀
ARCHLM,0.05,2.251502806756599e-41,Rejeita H₀
Ljung Box,0.05,0.0,Rejeita H₀
