Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.00015503872015006933,Rejeita H₀
H,0.01,0.07249260069065089,Não rejeita H₀
ARCHLM,0.01,2.251502806756599e-41,Rejeita H₀
Ljung Box,0.01,0.0,Rejeita H₀
