Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,-172.04688767134311,-71.47494992763103,8.231434212001577,81.29107754140738,187.00363599647238
5.0,-175.27548145437405,-83.83498012633603,-3.101229803264739,81.74888994569484,190.7434584511119
12.0,-155.6350131709908,-55.45120156559718,9.05863723940559,72.32304387293571,169.24147930715102
