Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,4.097072908558978e-8,Rejeita H₀
ARCHLM,0.05,0.00014519383119753444,Rejeita H₀
Ljung Box,0.05,5.397373810897034e-8,Rejeita H₀
