Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,5.049586552363075e-16,Rejeita H₀
ARCHLM,0.05,0.00016873432063627244,Rejeita H₀
Ljung Box,0.05,2.4139808572883006e-20,Rejeita H₀
