Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,17215.313187023177,23775.28208572431,29034.064816741105,35007.86526802351,47226.3537934863
5.0,12161.041016569325,21216.14118517237,31315.643889727166,44471.71721961839,82524.66733335855
12.0,11124.320880751435,14808.729604016122,23796.56361687992,36643.32231118242,62025.14857664375
