Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,6.083448401263391e-5,Rejeita H₀
ARCHLM,0.05,1.139673572890326e-25,Rejeita H₀
Ljung Box,0.05,0.0,Rejeita H₀
