Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.0023419824388612384,Rejeita H₀
ARCHLM,0.01,6.867797893364887e-28,Rejeita H₀
Ljung Box,0.01,0.0,Rejeita H₀
