"","l","b","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
"1",0.955177130277588,0.00861052061772544,0.993366760495943,0.995715308258877,1.00992917165543,1.00028207790595,0.979253344956018,0.953076692685128,0.95230592383283,0.967729008046374,1.01135419962543,1.0561143450865,1.05872999752396,1.02214316992755
"2",0.97003284227183,0.00870235589525649,1.0221492225215,0.993366760495943,0.995715308258877,1.00992917165543,1.00028207790595,0.979253344956018,0.953076692685128,0.95230592383283,0.967729008046374,1.01135419962543,1.0561143450865,1.05872999752396
"3",0.977578377153834,0.00868534489072502,1.05872885398335,1.0221492225215,0.993366760495943,0.995715308258877,1.00992917165543,1.00028207790595,0.979253344956018,0.953076692685128,0.95230592383283,0.967729008046374,1.01135419962543,1.0561143450865
"4",1.01400933700495,0.0090933429962335,1.05614149557528,1.05872885398335,1.0221492225215,0.993366760495943,0.995715308258877,1.00992917165543,1.00028207790595,0.979253344956018,0.953076692685128,0.95230592383283,0.967729008046374,1.01135419962543
"5",1.06735989346067,0.00974414346586921,1.01139417877397,1.05614149557528,1.05872885398335,1.0221492225215,0.993366760495943,0.995715308258877,1.00992917165543,1.00028207790595,0.979253344956018,0.953076692685128,0.95230592383283,0.967729008046374
"6",1.09981226162565,0.0100780669586418,0.96774765228716,1.01139417877397,1.05614149557528,1.05872885398335,1.0221492225215,0.993366760495943,0.995715308258877,1.00992917165543,1.00028207790595,0.979253344956018,0.953076692685128,0.95230592383283
"7",1.12335226537685,0.010276024175149,0.952316479103643,0.96774765228716,1.01139417877397,1.05614149557528,1.05872885398335,1.0221492225215,0.993366760495943,0.995715308258877,1.00992917165543,1.00028207790595,0.979253344956018,0.953076692685128
"8",1.12852695481333,0.0102010092615524,0.953072773404054,0.952316479103643,0.96774765228716,1.01139417877397,1.05614149557528,1.05872885398335,1.0221492225215,0.993366760495943,0.995715308258877,1.00992917165543,1.00028207790595,0.979253344956018
"9",1.13676747220248,0.0101721803107093,0.979251804300519,0.953072773404054,0.952316479103643,0.96774765228716,1.01139417877397,1.05614149557528,1.05872885398335,1.0221492225215,0.993366760495943,0.995715308258877,1.00992917165543,1.00028207790595
"10",1.12771395324585,0.0098894672085002,1.00026675541128,0.979251804300519,0.953072773404054,0.952316479103643,0.96774765228716,1.01139417877397,1.05614149557528,1.05872885398335,1.0221492225215,0.993366760495943,0.995715308258877,1.00992917165543
"11",1.15957694807015,0.010212587011445,1.00994699812023,1.00026675541128,0.979251804300519,0.953072773404054,0.952316479103643,0.96774765228716,1.01139417877397,1.05614149557528,1.05872885398335,1.0221492225215,0.993366760495943,0.995715308258877
"12",1.17066624781756,0.0102254790354948,0.995715990205184,1.00994699812023,1.00026675541128,0.979251804300519,0.953072773404054,0.952316479103643,0.96774765228716,1.01139417877397,1.05614149557528,1.05872885398335,1.0221492225215,0.993366760495943
"13",1.16348169064489,0.0099694651824984,0.993353377152206,0.995715990205184,1.00994699812023,1.00026675541128,0.979251804300519,0.953072773404054,0.952316479103643,0.96774765228716,1.01139417877397,1.05614149557528,1.05872885398335,1.0221492225215
"14",1.14655239654749,0.00957392005429015,1.02212781102864,0.993353377152206,0.995715990205184,1.00994699812023,1.00026675541128,0.979251804300519,0.953072773404054,0.952316479103643,0.96774765228716,1.01139417877397,1.05614149557528,1.05872885398335
"15",1.15367194371873,0.00953782860387808,1.05872680005438,1.02212781102864,0.993353377152206,0.995715990205184,1.00994699812023,1.00026675541128,0.979251804300519,0.953072773404054,0.952316479103643,0.96774765228716,1.01139417877397,1.05614149557528
"16",1.13824164879763,0.00917067339355619,1.05612077912305,1.05872680005438,1.02212781102864,0.993353377152206,0.995715990205184,1.00994699812023,1.00026675541128,0.979251804300519,0.953072773404054,0.952316479103643,0.96774765228716,1.01139417877397
"17",1.14723408117738,0.009168052366916,1.01139403520057,1.05612077912305,1.05872680005438,1.02212781102864,0.993353377152206,0.995715990205184,1.00994699812023,1.00026675541128,0.979251804300519,0.953072773404054,0.952316479103643,0.96774765228716
"18",1.15677995222556,0.00917360817479417,0.967747941223445,1.01139403520057,1.05612077912305,1.05872680005438,1.02212781102864,0.993353377152206,0.995715990205184,1.00994699812023,1.00026675541128,0.979251804300519,0.953072773404054,0.952316479103643
"19",1.16969275593579,0.00922859288847819,0.952319269999542,0.967747941223445,1.01139403520057,1.05612077912305,1.05872680005438,1.02212781102864,0.993353377152206,0.995715990205184,1.00994699812023,1.00026675541128,0.979251804300519,0.953072773404054
"20",1.17633925414345,0.00919062329438116,0.953070865841414,0.952319269999542,0.967747941223445,1.01139403520057,1.05612077912305,1.05872680005438,1.02212781102864,0.993353377152206,0.995715990205184,1.00994699812023,1.00026675541128,0.979251804300519
"21",1.16977292876345,0.00895891802430805,0.97923991053392,0.953070865841414,0.952319269999542,0.967747941223445,1.01139403520057,1.05612077912305,1.05872680005438,1.02212781102864,0.993353377152206,0.995715990205184,1.00994699812023,1.00026675541128
"22",1.17072111174108,0.00884112050108002,1.00026054330897,0.97923991053392,0.953070865841414,0.952319269999542,0.967747941223445,1.01139403520057,1.05612077912305,1.05872680005438,1.02212781102864,0.993353377152206,0.995715990205184,1.00994699812023
"23",1.17778325518936,0.00881496071805409,1.00994560620277,1.00026054330897,0.97923991053392,0.953070865841414,0.952319269999542,0.967747941223445,1.01139403520057,1.05612077912305,1.05872680005438,1.02212781102864,0.993353377152206,0.995715990205184
"24",1.18851511090714,0.00884314857871103,0.995717460131379,1.00994560620277,1.00026054330897,0.97923991053392,0.953070865841414,0.952319269999542,0.967747941223445,1.01139403520057,1.05612077912305,1.05872680005438,1.02212781102864,0.993353377152206
"25",1.19308664842555,0.00878033471704106,0.993350138705347,0.995717460131379,1.00994560620277,1.00026054330897,0.97923991053392,0.953070865841414,0.952319269999542,0.967747941223445,1.01139403520057,1.05612077912305,1.05872680005438,1.02212781102864
"26",1.1739117367439,0.00836925399001544,1.0221060851405,0.993350138705347,0.995717460131379,1.00994560620277,1.00026054330897,0.97923991053392,0.953070865841414,0.952319269999542,0.967747941223445,1.01139403520057,1.05612077912305,1.05872680005438
"27",1.15557475325378,0.00797653988680639,1.05870494553194,1.0221060851405,0.993350138705347,0.995717460131379,1.00994560620277,1.00026054330897,0.97923991053392,0.953070865841414,0.952319269999542,0.967747941223445,1.01139403520057,1.05612077912305
"28",1.1593737799111,0.00791510972979597,1.05611731405872,1.05870494553194,1.0221060851405,0.993350138705347,0.995717460131379,1.00994560620277,1.00026054330897,0.97923991053392,0.953070865841414,0.952319269999542,0.967747941223445,1.01139403520057
"29",1.17959354883709,0.00809604922773615,1.0114037778492,1.05611731405872,1.05870494553194,1.0221060851405,0.993350138705347,0.995717460131379,1.00994560620277,1.00026054330897,0.97923991053392,0.953070865841414,0.952319269999542,0.967747941223445
"30",1.19991059764438,0.0082757585145188,0.967757041015053,1.0114037778492,1.05611731405872,1.05870494553194,1.0221060851405,0.993350138705347,0.995717460131379,1.00994560620277,1.00026054330897,0.97923991053392,0.953070865841414,0.952319269999542
"31",1.21951576872954,0.008442357051691,0.952327430587534,0.967757041015053,1.0114037778492,1.05611731405872,1.05870494553194,1.0221060851405,0.993350138705347,0.995717460131379,1.00994560620277,1.00026054330897,0.97923991053392,0.953070865841414
"32",1.2319895205677,0.00850163854311893,0.953073725158904,0.952327430587534,0.967757041015053,1.0114037778492,1.05611731405872,1.05870494553194,1.0221060851405,0.993350138705347,0.995717460131379,1.00994560620277,1.00026054330897,0.97923991053392
"33",1.23534229472118,0.00842592470799609,0.97923619627393,0.953073725158904,0.952327430587534,0.967757041015053,1.0114037778492,1.05611731405872,1.05870494553194,1.0221060851405,0.993350138705347,0.995717460131379,1.00994560620277,1.00026054330897
"34",1.25050871517055,0.0085250434154601,1.00026549702304,0.97923619627393,0.953073725158904,0.952327430587534,0.967757041015053,1.0114037778492,1.05611731405872,1.05870494553194,1.0221060851405,0.993350138705347,0.995717460131379,1.00994560620277
"35",1.24136460438366,0.00826521924321574,1.00993265405518,1.00026549702304,0.97923619627393,0.953073725158904,0.952327430587534,0.967757041015053,1.0114037778492,1.05611731405872,1.05870494553194,1.0221060851405,0.993350138705347,0.995717460131379
"36",1.25101619136754,0.00828560572275625,0.995718469613427,1.00993265405518,1.00026549702304,0.97923619627393,0.953073725158904,0.952327430587534,0.967757041015053,1.0114037778492,1.05611731405872,1.05870494553194,1.0221060851405,0.993350138705347
"37",1.24875520713956,0.00813051855941104,0.993342536317726,0.995718469613427,1.00993265405518,1.00026549702304,0.97923619627393,0.953073725158904,0.952327430587534,0.967757041015053,1.0114037778492,1.05611731405872,1.05870494553194,1.0221060851405
"38",1.23502568262363,0.00780906754187888,1.02208984025675,0.993342536317726,0.995718469613427,1.00993265405518,1.00026549702304,0.97923619627393,0.953073725158904,0.952327430587534,0.967757041015053,1.0114037778492,1.05611731405872,1.05870494553194
"39",1.21825109137477,0.00744756586936565,1.05868580854819,1.02208984025675,0.993342536317726,0.995718469613427,1.00993265405518,1.00026549702304,0.97923619627393,0.953073725158904,0.952327430587534,0.967757041015053,1.0114037778492,1.05611731405872
"40",1.228320665012,0.0074861223837354,1.0561193786203,1.05868580854819,1.02208984025675,0.993342536317726,0.995718469613427,1.00993265405518,1.00026549702304,0.97923619627393,0.953073725158904,0.952327430587534,0.967757041015053,1.0114037778492
"41",1.26289876110451,0.00788450872202511,1.01142403974396,1.0561193786203,1.05868580854819,1.02208984025675,0.993342536317726,0.995718469613427,1.00993265405518,1.00026549702304,0.97923619627393,0.953073725158904,0.952327430587534,0.967757041015053
"42",1.27250386236462,0.0079098099632084,0.967758238412425,1.01142403974396,1.0561193786203,1.05868580854819,1.02208984025675,0.993342536317726,0.995718469613427,1.00993265405518,1.00026549702304,0.97923619627393,0.953073725158904,0.952327430587534
"43",1.2882664820419,0.00802528520103726,0.952332767947321,0.967758238412425,1.01142403974396,1.0561193786203,1.05868580854819,1.02208984025675,0.993342536317726,0.995718469613427,1.00993265405518,1.00026549702304,0.97923619627393,0.953073725158904
"44",1.28245963157448,0.00782188422557051,0.953064431678482,0.952332767947321,0.967758238412425,1.01142403974396,1.0561193786203,1.05868580854819,1.02208984025675,0.993342536317726,0.995718469613427,1.00993265405518,1.00026549702304,0.97923619627393
"45",1.29011650092528,0.00781945768875076,0.979236081830336,0.953064431678482,0.952332767947321,0.967758238412425,1.01142403974396,1.0561193786203,1.05868580854819,1.02208984025675,0.993342536317726,0.995718469613427,1.00993265405518,1.00026549702304
"46",1.27783642268737,0.00752389485507842,1.00025134190587,0.979236081830336,0.953064431678482,0.952332767947321,0.967758238412425,1.01142403974396,1.0561193786203,1.05868580854819,1.02208984025675,0.993342536317726,0.995718469613427,1.00993265405518
"47",1.28001049058856,0.00744522587386812,1.00992881280428,1.00025134190587,0.979236081830336,0.953064431678482,0.952332767947321,0.967758238412425,1.01142403974396,1.0561193786203,1.05868580854819,1.02208984025675,0.993342536317726,0.995718469613427
"48",1.27567327052952,0.00727196550008497,0.995710142295746,1.00992881280428,1.00025134190587,0.979236081830336,0.953064431678482,0.952332767947321,0.967758238412425,1.01142403974396,1.0561193786203,1.05868580854819,1.02208984025675,0.993342536317726
"49",1.27146785616672,0.00710319111007974,0.993334415512682,0.995710142295746,1.00992881280428,1.00025134190587,0.979236081830336,0.953064431678482,0.952332767947321,0.967758238412425,1.01142403974396,1.0561193786203,1.05868580854819,1.02208984025675
"50",1.27763439444303,0.00708941766940306,1.02208915601705,0.993334415512682,0.995710142295746,1.00992881280428,1.00025134190587,0.979236081830336,0.953064431678482,0.952332767947321,0.967758238412425,1.01142403974396,1.0561193786203,1.05868580854819
"51",1.27586310636888,0.00695912136268942,1.05867913601034,1.02208915601705,0.993334415512682,0.995710142295746,1.00992881280428,1.00025134190587,0.979236081830336,0.953064431678482,0.952332767947321,0.967758238412425,1.01142403974396,1.0561193786203
"52",1.28528132864095,0.00699528233853059,1.05612122869089,1.05867913601034,1.02208915601705,0.993334415512682,0.995710142295746,1.00992881280428,1.00025134190587,0.979236081830336,0.953064431678482,0.952332767947321,0.967758238412425,1.01142403974396
"53",1.28321009406555,0.00686195958717951,1.0114175551367,1.05612122869089,1.05867913601034,1.02208915601705,0.993334415512682,0.995710142295746,1.00992881280428,1.00025134190587,0.979236081830336,0.953064431678482,0.952332767947321,0.967758238412425
"54",1.29394960247579,0.00691897878016132,0.967760896538642,1.0114175551367,1.05612122869089,1.05867913601034,1.02208915601705,0.993334415512682,0.995710142295746,1.00992881280428,1.00025134190587,0.979236081830336,0.953064431678482,0.952332767947321
"55",1.31091819775037,0.00706675796965366,0.952339491057157,0.967760896538642,1.0114175551367,1.05612122869089,1.05867913601034,1.02208915601705,0.993334415512682,0.995710142295746,1.00992881280428,1.00025134190587,0.979236081830336,0.953064431678482
"56",1.32539594463517,0.00717573625114571,0.953069328941024,0.952339491057157,0.967760896538642,1.0114175551367,1.05612122869089,1.05867913601034,1.02208915601705,0.993334415512682,0.995710142295746,1.00992881280428,1.00025134190587,0.979236081830336
