,Data,Values
272,2022-09-01,14387.849767600012
273,2022-10-01,21427.534057636276
274,2022-11-01,34740.03819505939
275,2022-12-01,47699.27171665288
276,2023-01-01,57905.98279071694
277,2023-02-01,60508.14736945781
278,2023-03-01,53283.15477268253
279,2023-04-01,42248.33851411789
280,2023-05-01,30498.12379119122
281,2023-06-01,21445.823190939445
282,2023-07-01,15437.633484887549
283,2023-08-01,13606.975049510147
