,Data,Values
260,2021-11-01,1488.2208795416554
261,2021-12-01,1456.0885319019542
262,2022-01-01,1438.555789745125
263,2022-02-01,1428.9891981289538
264,2022-03-01,1423.7692687914916
265,2022-04-01,1420.921058751665
266,2022-05-01,1419.36695717164
267,2022-06-01,1418.518974864414
268,2022-07-01,1418.0562805318102
269,2022-08-01,1417.8038153051193
270,2022-09-01,1417.6660598017627
271,2022-10-01,1417.590894683169
