"","l","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
"152",0.10352581569449,1.02937987572962,1.05572566163957,1.05744918978564,1.05611097467735,1.02667409828295,0.985793438541374,0.960853585671996,0.936208592846095,0.945896268131181,0.965104471726092,0.984477285767826,0.996971566617204
"153",0.103568125899191,0.996975666133088,1.02937987572962,1.05572566163957,1.05744918978564,1.05611097467735,1.02667409828295,0.985793438541374,0.960853585671996,0.936208592846095,0.945896268131181,0.965104471726092,0.984477285767826
"154",0.104778947943809,0.984593087015213,0.996975666133088,1.02937987572962,1.05572566163957,1.05744918978564,1.05611097467735,1.02667409828295,0.985793438541374,0.960853585671996,0.936208592846095,0.945896268131181,0.965104471726092
"155",0.105585453794171,0.96517921311293,0.984593087015213,0.996975666133088,1.02937987572962,1.05572566163957,1.05744918978564,1.05611097467735,1.02667409828295,0.985793438541374,0.960853585671996,0.936208592846095,0.945896268131181
"156",0.105354441177826,0.945875445842872,0.96517921311293,0.984593087015213,0.996975666133088,1.02937987572962,1.05572566163957,1.05744918978564,1.05611097467735,1.02667409828295,0.985793438541374,0.960853585671996,0.936208592846095
"157",0.105141638758542,0.936189566750628,0.945875445842872,0.96517921311293,0.984593087015213,0.996975666133088,1.02937987572962,1.05572566163957,1.05744918978564,1.05611097467735,1.02667409828295,0.985793438541374,0.960853585671996
"158",0.105232923164705,0.960861978965373,0.936189566750628,0.945875445842872,0.96517921311293,0.984593087015213,0.996975666133088,1.02937987572962,1.05572566163957,1.05744918978564,1.05611097467735,1.02667409828295,0.985793438541374
"159",0.104372406487773,0.985712333674518,0.960861978965373,0.936189566750628,0.945875445842872,0.96517921311293,0.984593087015213,0.996975666133088,1.02937987572962,1.05572566163957,1.05744918978564,1.05611097467735,1.02667409828295
"160",0.104176024041906,1.02665466246115,0.985712333674518,0.960861978965373,0.936189566750628,0.945875445842872,0.96517921311293,0.984593087015213,0.996975666133088,1.02937987572962,1.05572566163957,1.05744918978564,1.05611097467735
"161",0.102245880993433,1.05591410237966,1.02665466246115,0.985712333674518,0.960861978965373,0.936189566750628,0.945875445842872,0.96517921311293,0.984593087015213,0.996975666133088,1.02937987572962,1.05572566163957,1.05744918978564
