"","l","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
"152",1.30702652946253,0.896781913332495,0.945956756078536,0.976745453664122,1.08089762079717,1.1771802268275,1.19855456645333,1.16967589373777,1.05744765130793,0.93178678722574,0.859243095103746,0.848364839882095,0.857414634860443
"153",1.28688882345323,0.857409029739514,0.896781913332495,0.945956756078536,0.976745453664122,1.08089762079717,1.1771802268275,1.19855456645333,1.16967589373777,1.05744765130793,0.93178678722574,0.859243095103746,0.848364839882095
"154",1.26555542888589,0.848358872688896,0.857409029739514,0.896781913332495,0.945956756078536,0.976745453664122,1.08089762079717,1.1771802268275,1.19855456645333,1.16967589373777,1.05744765130793,0.93178678722574,0.859243095103746
"155",1.24848261132594,0.859238176876623,0.848358872688896,0.857409029739514,0.896781913332495,0.945956756078536,0.976745453664122,1.08089762079717,1.1771802268275,1.19855456645333,1.16967589373777,1.05744765130793,0.93178678722574
"156",1.24165615478046,0.931784625513502,0.859238176876623,0.848358872688896,0.857409029739514,0.896781913332495,0.945956756078536,0.976745453664122,1.08089762079717,1.1771802268275,1.19855456645333,1.16967589373777,1.05744765130793
"157",1.20318281763042,1.05743374903242,0.931784625513502,0.859238176876623,0.848358872688896,0.857409029739514,0.896781913332495,0.945956756078536,0.976745453664122,1.08089762079717,1.1771802268275,1.19855456645333,1.16967589373777
"158",1.22336970415202,1.16968422041559,1.05743374903242,0.931784625513502,0.859238176876623,0.848358872688896,0.857409029739514,0.896781913332495,0.945956756078536,0.976745453664122,1.08089762079717,1.1771802268275,1.19855456645333
"159",1.26544907958719,1.19857205838918,1.16968422041559,1.05743374903242,0.931784625513502,0.859238176876623,0.848358872688896,0.857409029739514,0.896781913332495,0.945956756078536,0.976745453664122,1.08089762079717,1.1771802268275
"160",1.27029981010319,1.17718214140933,1.19857205838918,1.16968422041559,1.05743374903242,0.931784625513502,0.859238176876623,0.848358872688896,0.857409029739514,0.896781913332495,0.945956756078536,0.976745453664122,1.08089762079717
"161",1.32525617623813,1.08091746185565,1.17718214140933,1.19857205838918,1.16968422041559,1.05743374903242,0.931784625513502,0.859238176876623,0.848358872688896,0.857409029739514,0.896781913332495,0.945956756078536,0.976745453664122
"162",1.306192994573,0.976739492302746,1.08091746185565,1.17718214140933,1.19857205838918,1.16968422041559,1.05743374903242,0.931784625513502,0.859238176876623,0.848358872688896,0.857409029739514,0.896781913332495,0.945956756078536
"163",1.35450077053263,0.945971600028368,0.976739492302746,1.08091746185565,1.17718214140933,1.19857205838918,1.16968422041559,1.05743374903242,0.931784625513502,0.859238176876623,0.848358872688896,0.857409029739514,0.896781913332495
"164",1.37302067191595,0.896787115864437,0.945971600028368,0.976739492302746,1.08091746185565,1.17718214140933,1.19857205838918,1.16968422041559,1.05743374903242,0.931784625513502,0.859238176876623,0.848358872688896,0.857409029739514
"165",1.34516932474814,0.857401650260787,0.896787115864437,0.945971600028368,0.976739492302746,1.08091746185565,1.17718214140933,1.19857205838918,1.16968422041559,1.05743374903242,0.931784625513502,0.859238176876623,0.848358872688896
"166",1.32064482037739,0.848352310157536,0.857401650260787,0.896787115864437,0.945971600028368,0.976739492302746,1.08091746185565,1.17718214140933,1.19857205838918,1.16968422041559,1.05743374903242,0.931784625513502,0.859238176876623
"167",1.3372937047423,0.859242772888802,0.848352310157536,0.857401650260787,0.896787115864437,0.945971600028368,0.976739492302746,1.08091746185565,1.17718214140933,1.19857205838918,1.16968422041559,1.05743374903242,0.931784625513502
"168",1.30308510330541,0.931774512221181,0.859242772888802,0.848352310157536,0.857401650260787,0.896787115864437,0.945971600028368,0.976739492302746,1.08091746185565,1.17718214140933,1.19857205838918,1.16968422041559,1.05743374903242
"169",1.30495815022942,1.0574343939401,0.931774512221181,0.859242772888802,0.848352310157536,0.857401650260787,0.896787115864437,0.945971600028368,0.976739492302746,1.08091746185565,1.17718214140933,1.19857205838918,1.16968422041559
"170",1.21302321830295,1.16964925641595,1.0574343939401,0.931774512221181,0.859242772888802,0.848352310157536,0.857401650260787,0.896787115864437,0.945971600028368,0.976739492302746,1.08091746185565,1.17718214140933,1.19857205838918
"171",1.11862533804982,1.19853248294675,1.16964925641595,1.0574343939401,0.931774512221181,0.859242772888802,0.848352310157536,0.857401650260787,0.896787115864437,0.945971600028368,0.976739492302746,1.08091746185565,1.17718214140933
"172",1.1105529156889,1.17717853702253,1.19853248294675,1.16964925641595,1.0574343939401,0.931774512221181,0.859242772888802,0.848352310157536,0.857401650260787,0.896787115864437,0.945971600028368,0.976739492302746,1.08091746185565
"173",1.13636334076828,1.08092812086725,1.17717853702253,1.19853248294675,1.16964925641595,1.0574343939401,0.931774512221181,0.859242772888802,0.848352310157536,0.857401650260787,0.896787115864437,0.945971600028368,0.976739492302746
"174",1.14797657424012,0.976743727593123,1.08092812086725,1.17717853702253,1.19853248294675,1.16964925641595,1.0574343939401,0.931774512221181,0.859242772888802,0.848352310157536,0.857401650260787,0.896787115864437,0.945971600028368
"175",1.18444390188595,0.945984350243503,0.976743727593123,1.08092812086725,1.17717853702253,1.19853248294675,1.16964925641595,1.0574343939401,0.931774512221181,0.859242772888802,0.848352310157536,0.857401650260787,0.896787115864437
"176",1.19299925634506,0.896789864273505,0.945984350243503,0.976743727593123,1.08092812086725,1.17717853702253,1.19853248294675,1.16964925641595,1.0574343939401,0.931774512221181,0.859242772888802,0.848352310157536,0.857401650260787
"177",1.20383453370141,0.857404954356931,0.896789864273505,0.945984350243503,0.976743727593123,1.08092812086725,1.17717853702253,1.19853248294675,1.16964925641595,1.0574343939401,0.931774512221181,0.859242772888802,0.848352310157536
"178",1.21233409414858,0.84835485156568,0.857404954356931,0.896789864273505,0.945984350243503,0.976743727593123,1.08092812086725,1.17717853702253,1.19853248294675,1.16964925641595,1.0574343939401,0.931774512221181,0.859242772888802
"179",1.20823490128505,0.859241540180212,0.84835485156568,0.857404954356931,0.896789864273505,0.945984350243503,0.976743727593123,1.08092812086725,1.17717853702253,1.19853248294675,1.16964925641595,1.0574343939401,0.931774512221181
"180",1.19344471866327,0.93176967271011,0.859241540180212,0.84835485156568,0.857404954356931,0.896789864273505,0.945984350243503,0.976743727593123,1.08092812086725,1.17717853702253,1.19853248294675,1.16964925641595,1.0574343939401
