"","l","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
"124",37590.1265209475,18986.5573487098,21810.2008532781,20316.9114430023,6528.206118827,-7450.3820699719,-13785.7898712877,-16731.6264853704,-15833.2551044131,-11802.9666093089,-6393.76796320974,-3336.74264644116,7694.27546759521
"125",37222.9031250053,7694.20882479453,18986.5573487098,21810.2008532781,20316.9114430023,6528.206118827,-7450.3820699719,-13785.7898712877,-16731.6264853704,-15833.2551044131,-11802.9666093089,-6393.76796320974,-3336.74264644116
"126",34340.2518894379,-3337.26578291297,7694.20882479453,18986.5573487098,21810.2008532781,20316.9114430023,6528.206118827,-7450.3820699719,-13785.7898712877,-16731.6264853704,-15833.2551044131,-11802.9666093089,-6393.76796320974
"127",31543.937874651,-6394.27543141461,-3337.26578291297,7694.20882479453,18986.5573487098,21810.2008532781,20316.9114430023,6528.206118827,-7450.3820699719,-13785.7898712877,-16731.6264853704,-15833.2551044131,-11802.9666093089
"128",31745.0883721918,-11802.9301050102,-6394.27543141461,-3337.26578291297,7694.20882479453,18986.5573487098,21810.2008532781,20316.9114430023,6528.206118827,-7450.3820699719,-13785.7898712877,-16731.6264853704,-15833.2551044131
"129",31618.4378601206,-15833.2780886372,-11802.9301050102,-6394.27543141461,-3337.26578291297,7694.20882479453,18986.5573487098,21810.2008532781,20316.9114430023,6528.206118827,-7450.3820699719,-13785.7898712877,-16731.6264853704
"130",30943.5008098756,-16731.7489712899,-15833.2780886372,-11802.9301050102,-6394.27543141461,-3337.26578291297,7694.20882479453,18986.5573487098,21810.2008532781,20316.9114430023,6528.206118827,-7450.3820699719,-13785.7898712877
"131",33421.1983057676,-13785.3402248268,-16731.7489712899,-15833.2780886372,-11802.9301050102,-6394.27543141461,-3337.26578291297,7694.20882479453,18986.5573487098,21810.2008532781,20316.9114430023,6528.206118827,-7450.3820699719
"132",34926.22769355,-7450.10894093215,-13785.3402248268,-16731.7489712899,-15833.2780886372,-11802.9301050102,-6394.27543141461,-3337.26578291297,7694.20882479453,18986.5573487098,21810.2008532781,20316.9114430023,6528.206118827
"133",36295.3575109106,6528.45458514622,-7450.10894093215,-13785.3402248268,-16731.7489712899,-15833.2780886372,-11802.9301050102,-6394.27543141461,-3337.26578291297,7694.20882479453,18986.5573487098,21810.2008532781,20316.9114430023
"134",46826.9509000997,20318.8226907246,6528.45458514622,-7450.10894093215,-13785.3402248268,-16731.7489712899,-15833.2780886372,-11802.9301050102,-6394.27543141461,-3337.26578291297,7694.20882479453,18986.5573487098,21810.2008532781
"135",36294.5746246574,21808.2894634795,20318.8226907246,6528.45458514622,-7450.10894093215,-13785.3402248268,-16731.7489712899,-15833.2780886372,-11802.9301050102,-6394.27543141461,-3337.26578291297,7694.20882479453,18986.5573487098
"136",53019.537962339,18989.592554011,21808.2894634795,20318.8226907246,6528.45458514622,-7450.10894093215,-13785.3402248268,-16731.7489712899,-15833.2780886372,-11802.9301050102,-6394.27543141461,-3337.26578291297,7694.20882479453
"137",49666.5146865439,7693.60032635922,18989.592554011,21808.2894634795,20318.8226907246,6528.45458514622,-7450.10894093215,-13785.3402248268,-16731.7489712899,-15833.2780886372,-11802.9301050102,-6394.27543141461,-3337.26578291297
"138",42533.5362110327,-3338.5602583414,7693.60032635922,18989.592554011,21808.2894634795,20318.8226907246,6528.45458514622,-7450.10894093215,-13785.3402248268,-16731.7489712899,-15833.2780886372,-11802.9301050102,-6394.27543141461
"139",37944.7669171788,-6395.10819000459,-3338.5602583414,7693.60032635922,18989.592554011,21808.2894634795,20318.8226907246,6528.45458514622,-7450.10894093215,-13785.3402248268,-16731.7489712899,-15833.2780886372,-11802.9301050102
"140",36822.3601056679,-11803.1337966438,-6395.10819000459,-3338.5602583414,7693.60032635922,18989.592554011,21808.2894634795,20318.8226907246,6528.45458514622,-7450.10894093215,-13785.3402248268,-16731.7489712899,-15833.2780886372
"141",38414.8605992833,-15832.9890855559,-11803.1337966438,-6395.10819000459,-3338.5602583414,7693.60032635922,18989.592554011,21808.2894634795,20318.8226907246,6528.45458514622,-7450.10894093215,-13785.3402248268,-16731.7489712899
"142",35542.155252704,-16732.2703028062,-15832.9890855559,-11803.1337966438,-6395.10819000459,-3338.5602583414,7693.60032635922,18989.592554011,21808.2894634795,20318.8226907246,6528.45458514622,-7450.10894093215,-13785.3402248268
"143",37216.90989862,-13785.0362944637,-16732.2703028062,-15832.9890855559,-11803.1337966438,-6395.10819000459,-3338.5602583414,7693.60032635922,18989.592554011,21808.2894634795,20318.8226907246,6528.45458514622,-7450.10894093215
"144",35635.4949696745,-7450.39593223245,-13785.0362944637,-16732.2703028062,-15832.9890855559,-11803.1337966438,-6395.10819000459,-3338.5602583414,7693.60032635922,18989.592554011,21808.2894634795,20318.8226907246,6528.45458514622
"145",36638.4408143087,6528.63659729674,-7450.39593223245,-13785.0362944637,-16732.2703028062,-15832.9890855559,-11803.1337966438,-6395.10819000459,-3338.5602583414,7693.60032635922,18989.592554011,21808.2894634795,20318.8226907246
"146",45362.5805067157,20320.4059261858,6528.63659729674,-7450.39593223245,-13785.0362944637,-16732.2703028062,-15832.9890855559,-11803.1337966438,-6395.10819000459,-3338.5602583414,7693.60032635922,18989.592554011,21808.2894634795
"147",35313.0827006584,21806.4657052805,20320.4059261858,6528.63659729674,-7450.39593223245,-13785.0362944637,-16732.2703028062,-15832.9890855559,-11803.1337966438,-6395.10819000459,-3338.5602583414,7693.60032635922,18989.592554011
"148",25574.4865770243,18987.8252174863,21806.4657052805,20320.4059261858,6528.63659729674,-7450.39593223245,-13785.0362944637,-16732.2703028062,-15832.9890855559,-11803.1337966438,-6395.10819000459,-3338.5602583414,7693.60032635922
"149",24773.7574128953,7693.45501199561,18987.8252174863,21806.4657052805,20320.4059261858,6528.63659729674,-7450.39593223245,-13785.0362944637,-16732.2703028062,-15832.9890855559,-11803.1337966438,-6395.10819000459,-3338.5602583414
"150",29251.5125321248,-3337.74764633139,7693.45501199561,18987.8252174863,21806.4657052805,20320.4059261858,6528.63659729674,-7450.39593223245,-13785.0362944637,-16732.2703028062,-15832.9890855559,-11803.1337966438,-6395.10819000459
"151",37616.838545187,-6393.59007116939,-3337.74764633139,7693.45501199561,18987.8252174863,21806.4657052805,20320.4059261858,6528.63659729674,-7450.39593223245,-13785.0362944637,-16732.2703028062,-15832.9890855559,-11803.1337966438
"152",37818.6869617136,-11803.0971656886,-6393.59007116939,-3337.74764633139,7693.45501199561,18987.8252174863,21806.4657052805,20320.4059261858,6528.63659729674,-7450.39593223245,-13785.0362944637,-16732.2703028062,-15832.9890855559
"153",35113.1789378318,-15833.4800745124,-11803.0971656886,-6393.59007116939,-3337.74764633139,7693.45501199561,18987.8252174863,21806.4657052805,20320.4059261858,6528.63659729674,-7450.39593223245,-13785.0362944637,-16732.2703028062
"154",33007.1013869466,-16732.6525085915,-15833.4800745124,-11803.0971656886,-6393.59007116939,-3337.74764633139,7693.45501199561,18987.8252174863,21806.4657052805,20320.4059261858,6528.63659729674,-7450.39593223245,-13785.0362944637
"155",30659.5760237381,-13785.4623176055,-16732.6525085915,-15833.4800745124,-11803.0971656886,-6393.59007116939,-3337.74764633139,7693.45501199561,18987.8252174863,21806.4657052805,20320.4059261858,6528.63659729674,-7450.39593223245
"156",30496.9158914442,-7450.42545139407,-13785.4623176055,-16732.6525085915,-15833.4800745124,-11803.0971656886,-6393.59007116939,-3337.74764633139,7693.45501199561,18987.8252174863,21806.4657052805,20320.4059261858,6528.63659729674
"157",25227.4343185117,6527.68030471291,-7450.42545139407,-13785.4623176055,-16732.6525085915,-15833.4800745124,-11803.0971656886,-6393.59007116939,-3337.74764633139,7693.45501199561,18987.8252174863,21806.4657052805,20320.4059261858
"158",27237.2158226379,20320.7706564009,6527.68030471291,-7450.42545139407,-13785.4623176055,-16732.6525085915,-15833.4800745124,-11803.0971656886,-6393.59007116939,-3337.74764633139,7693.45501199561,18987.8252174863,21806.4657052805
"159",33187.671025293,21807.5455792874,20320.7706564009,6527.68030471291,-7450.42545139407,-13785.4623176055,-16732.6525085915,-15833.4800745124,-11803.0971656886,-6393.59007116939,-3337.74764633139,7693.45501199561,18987.8252174863
"160",33042.4704005124,18987.7988668332,21807.5455792874,20320.7706564009,6527.68030471291,-7450.42545139407,-13785.4623176055,-16732.6525085915,-15833.4800745124,-11803.0971656886,-6393.59007116939,-3337.74764633139,7693.45501199561
"161",40508.7404108617,7694.80997235384,18987.7988668332,21807.5455792874,20320.7706564009,6527.68030471291,-7450.42545139407,-13785.4623176055,-16732.6525085915,-15833.4800745124,-11803.0971656886,-6393.59007116939,-3337.74764633139
"162",37002.9396657892,-3338.38387044689,7694.80997235384,18987.7988668332,21807.5455792874,20320.7706564009,6527.68030471291,-7450.42545139407,-13785.4623176055,-16732.6525085915,-15833.4800745124,-11803.0971656886,-6393.59007116939
"163",42275.7815192955,-6392.63316877008,-3338.38387044689,7694.80997235384,18987.7988668332,21807.5455792874,20320.7706564009,6527.68030471291,-7450.42545139407,-13785.4623176055,-16732.6525085915,-15833.4800745124,-11803.0971656886
"164",43174.7243223208,-11802.9340277548,-6392.63316877008,-3338.38387044689,7694.80997235384,18987.7988668332,21807.5455792874,20320.7706564009,6527.68030471291,-7450.42545139407,-13785.4623176055,-16732.6525085915,-15833.4800745124
"165",39235.1055993306,-15834.1950268499,-11802.9340277548,-6392.63316877008,-3338.38387044689,7694.80997235384,18987.7988668332,21807.5455792874,20320.7706564009,6527.68030471291,-7450.42545139407,-13785.4623176055,-16732.6525085915
"166",36729.7650208543,-16733.1071716512,-15834.1950268499,-11802.9340277548,-6392.63316877008,-3338.38387044689,7694.80997235384,18987.7988668332,21807.5455792874,20320.7706564009,6527.68030471291,-7450.42545139407,-13785.4623176055
"167",37941.9167329529,-13785.2423392876,-16733.1071716512,-15834.1950268499,-11802.9340277548,-6392.63316877008,-3338.38387044689,7694.80997235384,18987.7988668332,21807.5455792874,20320.7706564009,6527.68030471291,-7450.42545139407
"168",34361.4490054527,-7451.0752258903,-13785.2423392876,-16733.1071716512,-15834.1950268499,-11802.9340277548,-6392.63316877008,-3338.38387044689,7694.80997235384,18987.7988668332,21807.5455792874,20320.7706564009,6527.68030471291
"169",35013.2744788902,6527.79859640016,-7451.0752258903,-13785.2423392876,-16733.1071716512,-15834.1950268499,-11802.9340277548,-6392.63316877008,-3338.38387044689,7694.80997235384,18987.7988668332,21807.5455792874,20320.7706564009
"170",21062.2187352911,20318.2388530423,6527.79859640016,-7451.0752258903,-13785.2423392876,-16733.1071716512,-15834.1950268499,-11802.9340277548,-6392.63316877008,-3338.38387044689,7694.80997235384,18987.7988668332,21807.5455792874
"171",10075.98756916,21805.5518250171,20318.2388530423,6527.79859640016,-7451.0752258903,-13785.2423392876,-16733.1071716512,-15834.1950268499,-11802.9340277548,-6392.63316877008,-3338.38387044689,7694.80997235384,18987.7988668332
"172",13136.658458248,18988.3543098749,21805.5518250171,20318.2388530423,6527.79859640016,-7451.0752258903,-13785.2423392876,-16733.1071716512,-15834.1950268499,-11802.9340277548,-6392.63316877008,-3338.38387044689,7694.80997235384
