Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,4.481501331308901,4.864532298131264,5.168096235188119,5.44634587865697,5.848955039608934
5.0,4.637420320559659,5.029084931138849,5.330047820544837,5.645650170926552,6.040494826058035
12.0,4.885783934955537,5.265085363873692,5.528094459937327,5.763903718564789,6.171970280648277
