dates,fit_in_sample,level,param_1,param_2,q_residuals,residuals,seasonality,slope,std_residuals
1980-01-01,6.6052979209482015,414.24331207990156,7.10213944627631,0.007310197923344683,-5.811032690454643,0.0,0.807646005141346,1.0078931686279178,0.0
1980-02-01,6.400073925639043,298.439937147537,6.400073925639043,0.007310197923344683,0.002146436531684629,0.0001835196697781427,0.6592607695144741,1.007392534854237,0.0021464365316847507
1980-03-01,6.650988338468936,299.5266250485467,6.650988338468936,0.007310197923344683,-0.5185767274773712,-0.04433815227072113,0.8442080416015235,1.0073927197613313,-0.5185767274773709
1980-04-01,6.831866649322926,291.8083691831176,6.831866649322926,0.007310197923344683,1.210575033492324,0.10350379669218412,1.0383448820857066,1.0073480552974907,1.2105750334923235
1980-05-01,6.93615821401053,313.7845041690685,6.93615821401053,0.007310197923344683,0.6542504403783395,0.05593821340535765,1.0717688449137022,1.007452324034641,0.6542504403783395
1980-06-01,7.032035267274956,326.89694016205766,7.032035267274956,0.007310197923344683,-0.08638904246134929,-0.0073862368213202245,1.132297740955395,1.00750868016533,-0.08638904246134933
1980-07-01,7.288357753532125,326.47004660666335,7.288357753532125,0.007310197923344683,1.7478117008485796,0.14943736813980735,1.4650336381213953,1.007501238602926,1.7478117008485798
1980-08-01,7.464437024538038,362.05037203239243,7.464437024538038,0.007310197923344683,0.6145074527467742,0.05254020006628313,1.5754049126299978,1.0076518067191242,0.6145074527467743
1980-09-01,7.197524970462264,376.39907020656256,7.197524970462264,0.007310197923344683,-1.2567078059294308,-0.1074481346861722,1.1603639274432134,1.007704749844695,-1.256707805929431
1980-10-01,6.996063413216743,351.6708727049612,6.996063413216743,0.007310197923344683,-1.4738064357327028,-0.12601000141861718,1.0153428606887465,1.0075964807804432,-1.473806435732703
1980-11-01,6.728168468537024,324.4834688542636,6.728168468537024,0.007310197923344683,-1.1865623467430204,-0.10145071928799965,0.8418045063889252,1.0074695228455863,-1.1865623467430204
1980-12-01,6.624155997230041,304.31192115810484,6.624155997230041,0.007310197923344683,-1.8662954608906819,-0.1595676935400796,0.8089334874266144,1.0073673205741953,-1.8662954608906768
1981-01-01,6.5182749435745935,274.49906926223895,6.5182749435745935,0.007310197923344683,0.2998478749308291,0.025636901990198524,0.8066912504375223,1.0072065917526787,0.29984787493082915
1981-02-01,6.337252271735639,280.1712238718125,6.337252271735639,0.007310197923344683,-0.5343075426504377,-0.04568313217731834,0.6594889877280967,1.0072324135138175,-0.5343075426504376
1981-03-01,6.557512981134711,272.66320064572295,6.557512981134711,0.007310197923344683,-0.32858763674092023,-0.028094142872485683,0.8446223271440478,1.00718640152307,-0.3285876367409204
1981-04-01,6.748893075350592,268.48032396403795,6.748893075350592,0.007310197923344683,1.404933370489772,0.12012137531511424,1.0387043289466027,1.0071581061945905,1.4049333704897722
1981-05-01,6.8629861278186155,291.86718424182396,6.8629861278186155,0.007310197923344683,0.6052040843303302,0.05174476489994717,1.0709498136180102,1.0072790935023221,0.6052040843303301
1981-06-01,6.9570005554010015,303.16103368816744,6.9570005554010015,0.007310197923344683,-0.12849828578887398,-0.010986564301774138,1.1326897117500776,1.0073312157826975,-0.12849828578887404
1981-07-01,7.209212882679184,301.9846466251696,7.209212882679184,0.007310197923344683,0.6575092492889445,0.056216840574768945,1.4633017559002828,1.0073201488766383,0.6575092492889445
1981-08-01,7.326042840403972,314.6212680042363,7.326042840403972,0.007310197923344683,0.9647721673061048,0.08248772649065383,1.578589776927834,1.0073767782920342,0.9647721673061045
1981-09-01,7.077334012528298,333.6085705451138,7.077334012528298,0.007310197923344683,-0.037628161290126194,-0.0032171963309357565,1.1609333629087826,1.0074598771435743,-0.03762816129012619
1981-10-01,6.942601734413819,334.08589133155533,6.942601734413819,0.007310197923344683,-0.9583433312479233,-0.08193806296553241,1.0131479524067046,1.0074566360180721,-0.9583433312479231
1981-11-01,6.704152863395819,317.4240451631565,6.704152863395819,0.007310197923344683,-1.9755812167295816,-0.1689115923821607,0.8401061341092226,1.0073740912105873,-1.975581216729577
1981-12-01,6.557347008967532,284.5469113693057,6.557347008967532,0.007310197923344683,-1.511604638954613,-0.12924173628293545,0.8092135182793162,1.007203950146873,-1.5116046389546127
1982-01-01,6.472542958344507,261.880563528905,6.472542958344507,0.007310197923344683,2.3184101585442094,0.19822336250136718,0.8077627227125661,1.0070737870992799,2.318410158544203
1982-02-01,6.407369632810161,299.914884347764,6.407369632810161,0.007310197923344683,-0.5590167763986688,-0.04779576413778308,0.6608222214351855,1.0072734304775885,-0.5590167763986685
1982-03-01,6.622220659419446,291.47801717962494,6.622220659419446,0.007310197923344683,-1.7710139764405435,-0.15142115563684388,0.8429182698049004,1.0072252887361248,-1.7710139764405437
1982-04-01,6.733621729351809,264.3199155785294,6.733621729351809,0.007310197923344683,2.8389146861496335,0.24272634109594016,1.0390639002382616,1.0070727866163878,2.8389146861496286
1982-05-01,6.927165365802341,311.842316401207,6.927165365802341,0.007310197923344683,0.16403203766949473,0.014024689266033619,1.068789132055252,1.0073172569703635,0.16403203766949478
1982-06-01,6.996712627473162,315.8614128127141,6.996712627473162,0.007310197923344683,-0.2600443934813677,-0.02223371644811678,1.1311872338710627,1.0073313842720102,-0.26004439348136754
1982-07-01,7.242393180986302,312.2807392131747,7.242393180986302,0.007310197923344683,0.600055232250153,0.0513045396151357,1.462795375780316,1.0073089880558728,0.6000552322501528
1982-08-01,7.354949370325325,324.27874538852444,7.354949370325325,0.007310197923344683,0.4768699825010883,0.04077223827672061,1.57649582639993,1.0073606684221212,0.47686998250108825
