Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,9.384999078925631,9.59259101760283,9.757114076218457,9.907917504471625,10.126120270019769
5.0,9.520757238180307,9.710794190018046,9.875371075706013,10.052813846380907,10.274629856948353
12.0,9.823737287235028,10.027432628625,10.162383436976956,10.292932046802468,10.49221053743755
